3526327	NA
3526337	406,168,364,236,267,308
3526347	361,334,472
3526357	NA
3526367	325
3526377	292,314,339,501,260
3526387	376,257,232
3526397	438,350
3526407	313
3526417	NA
3526427	426,300,307,258
3526437	392,325
3526447	337
3526457	NA
3526467	305,195
3526477	296,414
3526487	284,399
3526497	307
3526507	327,347,395
3526517	380
3526527	359,326,297
3526537	406,479,294
3526547	265,364,355,341
3526557	337
3526567	327,190
3526577	307
3526587	277,306
3526597	282
3526607	500,259,288,285,322,248,308
3526617	316,317,348,289
3526627	232,353
3526637	458,325
3526647	387,322
3526657	344
3526667	322,225,300
3526677	377
3526687	343
3526697	333,257
3526707	365,384,391,364,224
3526717	NA
3526727	374,288
3526737	320,502,408
3526747	327,398
3526757	318
3526767	302,743
3526777	258,407,299
3526787	395,411
3526797	280,331,230
3526807	298,399,356,366,364,303,293
3526817	328,429,378
3526827	324,426,280,391,248,283,214,304,272,281,386,363,288,216,396,259
3526837	NA
3526847	NA
3526857	NA
3526867	NA
3526877	NA
3526887	NA
3526897	NA
3526907	NA
3526917	NA
3526927	NA
3526937	NA
3526947	NA
3526957	NA
3526967	222
3526977	NA
3526987	NA
3526997	NA
3527007	NA
3527017	NA
3527027	214
3527037	226
3527047	231
3527057	249
3527067	NA
3527077	269
3527087	212,271,278
3527097	280,252,263,287
3527107	291,286,291
3527117	305
3527127	311
3527137	NA
3527147	303,326,337
3527157	318,288,304,220
3527167	342,232,347
3527177	295
3527187	255
3527197	346,166
3527207	324,393
3527217	364,349
3527227	340,282
3527237	237,168,328,314
3527247	289,308,393,260
3527257	186,333,361,250,224
3527267	276,348,261
3527277	321
3527287	368,319,64,291
3527297	NA
3527307	317,259
3527317	259
