885724	NA
885734	358,363
885744	330
885754	274,312,257,298
885764	337
885774	300,276,270,342
885784	272,394
885794	266,466,386
885804	NA
885814	273
885824	299,245
885834	334,304,398,357
885844	287,380,122,442
885854	472
885864	341,367
885874	289
885884	262,271,291,307,350
885894	322,295
885904	472,342,265,265,242
885914	414,314
885924	360
885934	246,360
885944	346,386,425,398,296,357,285
885954	333,476
885964	462,235,92
885974	329,338
885984	298
885994	293,266
886004	314
886014	278,205,342
886024	401,431,279,273,351,414
886034	356,320
886044	352
886054	393,545
886064	302,294,300
886074	368,387,148
886084	296,298
886094	198
886104	246,424,167,284,441
886114	348,439
886124	303,208,165,356
886134	230,283
886144	266
886154	380
886164	243,206,260
886174	333
886184	299,164
886194	401,398,370,318,418
886204	249,242
886214	433,430,403,397,328
886224	243,309,383,236
886234	204,426,239
886244	403,413,351,231
886254	224,363,344,463,228,271,237,324,241,319,246
886264	NA
886274	NA
886284	NA
886294	NA
886304	NA
886314	NA
886324	261,440,285,285,326,400,209,355,371,337,400
886334	NA
886344	321,197
886354	254,361,403
886364	333,357,286
886374	262,528,329,225
886384	407,382,363
886394	351,231
886404	275
886414	260,465,384
886424	281,289
886434	435,325,351
886444	354
886454	361,416,233,301
886464	264,240,309,452
886474	306,255
886484	295,378,326,59
886494	308
886504	328,335
886514	331,224,282,265,476
886524	293
886534	NA
886544	247,325
886554	330,335,304
886564	NA
886574	310
886584	NA
886594	NA
886604	351
886614	342,267
886624	245,271,408
886634	313,463
886644	268
886654	NA
886664	429,344
886674	296,335,193
886684	385
886694	209,185
886704	385,261
886714	459,397,363,374,291
