3450287	344,440
3450297	330
3450307	389,208
3450317	295,458
3450327	141
3450337	NA
3450347	333,347,316,366,310
3450357	345,359
3450367	314,194
3450377	259
3450387	378,217,217
3450397	NA
3450407	200
3450417	324,337
3450427	279,465,335,352
3450437	290
3450447	NA
3450457	235
3450467	294,249
3450477	298
3450487	NA
3450497	237,361,328,331
3450507	336
3450517	351,342,428,339
3450527	362,338
3450537	328
3450547	NA
3450557	371
3450567	NA
3450577	372
3450587	NA
3450597	228
3450607	263
3450617	270,342,288
3450627	262,273
3450637	488,367,299,347,277
3450647	298,276,313
3450657	220
3450667	300,364,316,255,336
3450677	300,300,280
3450687	271
3450697	374,331,226
3450707	217
3450717	NA
3450727	308,291,377,254
3450737	376,297,411,292
3450747	321,426,295,314
3450757	386
3450767	280,327,327
3450777	445,265
3450787	456,284
3450797	369
3450807	277,294
3450817	NA
3450827	294,413
3450837	284,389,201,274,251
3450847	235,404
3450857	283,284
3450867	230,287,384,324
3450877	NA
3450887	242,274,338,372
3450897	252,354,306
3450907	253,344
3450917	295,337
3450927	270,267
3450937	259,342
3450947	365,326,86,293
3450957	391,249
3450967	297,374,272,329,380,298
3450977	290,358,273,257
3450987	NA
3450997	261,337,223
3451007	258,236
3451017	312,320,357,363
3451027	111,321,338,395,343,361,254,298
3451037	349,275
3451047	400
3451057	197,159
3451067	237
3451077	366,366
3451087	261,329
3451097	267,307
3451107	335,294,296
3451117	324
3451127	288,406
3451137	324,307,325,222
3451147	347,315,324
3451157	287,285
3451167	321,312,265
3451177	338
3451187	NA
3451197	478,325,162,332
3451207	322,276
3451217	NA
3451227	171,468,331,328,287
3451237	379
3451247	348,362
3451257	NA
3451267	320,254
3451277	386,278,360,230,328
