3450287	264,265
3450297	291,347,364,324
3450307	318
3450317	300,374,426
3450327	445,411,456,247
3450337	288,336,313
3450347	299,270,263,298,377,234,273,316
3450357	376,262
3450367	300,228,277,212,331
3450377	276,300,300,386
3450387	NA
3450397	280
3450407	NA
3450417	255,308,271,413
3450427	321,369
3450437	220,291,314,327,297,327
3450447	NA
3450457	NA
3450467	NA
3450477	226,254
3450487	NA
3450497	NA
3450507	NA
3450517	372
3450527	277
3450537	294,354
3450547	324,338,284
3450557	NA
3450567	274,344,391,283
3450577	284,365,287
3450587	337,380,251,374,306
3450597	342
3450607	274
3450617	235,358,326
3450627	295,395
3450637	201,230,329,242,252
3450647	400
3450657	253,337,363,293,270,357
3450667	267,297,361
3450677	298,259
3450687	290,338,343,349
3450697	272,320,312
3450707	321,273,366,249
3450717	366,478
3450727	406,257,261
3450737	298
3450747	258
3450757	468,329
3450767	275
3450777	335,236,254,223
3450787	NA
3450797	307,324,347
3450807	324
3450817	325,294,296
3450827	324,261,237,307,315,267
3450837	338,288
3450847	321,86
3450857	312,197,379
3450867	287,332,285,325
3450877	NA
3450887	322,362,386
3450897	159,331,348
3450907	328,265,111
3450917	360,222
3450927	NA
3450937	276
3450947	287,320,380,364
3450957	328
3450967	386
3450977	366
3450987	358,312
3450997	278,293,358
3451007	329,425,278,325
3451017	254,297,268,275
3451027	376,281
3451037	162,319
3451047	324,230,254,171
3451057	359
3451067	332,316,288
3451077	268,355,278,357
3451087	249
3451097	409,480
3451107	258,384
3451117	282,328
3451127	246,281,284
3451137	248
3451147	383,343,437
3451157	NA
3451167	330
3451177	252
3451187	304,285,202,275
3451197	461,359,327
3451207	404
3451217	369,295
3451227	311
3451237	430,232,303
3451247	354,341,83
3451257	303,312,267,455,299,232,357
3451267	313
3451277	305,254,238,548
