3450287	334,303
3450297	250,235
3450307	273
3450317	321,392
3450327	220,286,369,252,248
3450337	345,157
3450347	256
3450357	NA
3450367	305,373,276,236
3450377	318,261
3450387	189
3450397	NA
3450407	100
3450417	324,310
3450427	371,305,264
3450437	330
3450447	293
3450457	431
3450467	267,211
3450477	244,189
3450487	304,318,291
3450497	310,334
3450507	NA
3450517	298,295,322,337,228,253
3450527	265,350,357
3450537	268,345,348,275,432
3450547	417,326,280
3450557	NA
3450567	375
3450577	431
3450587	225
3450597	248,206
3450607	178
3450617	NA
3450627	308,293,302,235
3450637	269
3450647	298,191,309
3450657	348,303
3450667	301,366,243
3450677	NA
3450687	382
3450697	NA
3450707	345,295,340
3450717	258,215
3450727	250,333,387,227,385
3450737	288,284,284,264
3450747	299,334,261,253
3450757	293,291,410
3450767	274,231,289
3450777	227,388,223
3450787	302,297
3450797	278,177,345
3450807	NA
3450817	401,295,343
3450827	355
3450837	339,384,346
3450847	62,179,383
3450857	NA
3450867	275,304,286
3450877	330,275,227,317,376,328
3450887	286,297,416
3450897	368,250
3450907	NA
3450917	370,340
3450927	446,250,268,259,287,229,390,352,305,336
3450937	297,289,232,294,214
3450947	308,326,354,364,277
3450957	237,312,341
3450967	NA
3450977	411,273,272,321
3450987	414,205,263,309
3450997	214,343,272,227,354
3451007	426,310,336,306
3451017	354,286
3451027	284,270,238,212
3451037	337,363,327,247,190
3451047	239,312,324,331,269,327
3451057	365,234,277
3451067	216
3451077	327
3451087	347
3451097	350,418,230,234,234,313
3451107	328
3451117	369
3451127	329,369,345,374
3451137	375,252,323,371,360,309
3451147	383,235,302
3451157	388
3451167	360,235,218,333
3451177	504,269,258,378
3451187	319,358,367
3451197	345,351,351
3451207	397,467
3451217	362,221,359
3451227	281,221,296,315,238
3451237	232,273,329
3451247	318,261,330,403
3451257	275,265,227
3451267	287,239,241,316,258
3451277	288,362,312,321,225,302,222
