3450287	228,189
3450297	NA
3450307	366,382,100,293
3450317	348,308
3450327	294,302,293
3450337	282,283,309
3450347	387,385,223,298,225,248,410
3450357	303,198,223,204
3450367	225,345,301,269,234,340
3450377	NA
3450387	388
3450397	206,235,333
3450407	NA
3450417	295,334,401
3450427	138,178,243
3450437	NA
3450447	299
3450457	258,191
3450467	NA
3450477	250,264
3450487	NA
3450497	376
3450507	NA
3450517	NA
3450527	295,368
3450537	231,390
3450547	330,370,227,177
3450557	328,223,317,411
3450567	304,414
3450577	352,426,340
3450587	286,364,297,275,354
3450597	336,286,275
3450607	NA
3450617	341,326
3450627	305
3450637	308,297,287
3450647	312,354,294,227,250,289,343
3450657	268,321,354
3450667	259,179,504,277,336,363
3450677	250,309,418
3450687	365
3450697	310,337,229,273
3450707	272,306,232,327
3450717	331,237,324
3450727	327,263,272,214,312
3450737	286,347,284
3450747	467,62,350,369
3450757	327,369,270,374,375,383
3450767	371,388,227
3450777	205,214,269,277,328,360
3450787	345,313,238,247
3450797	329
3450807	360,378,239
3450817	323,397,513,212,234,367
3450827	358
3450837	309,333,459
3450847	403,302,190,351,351,345
3450857	362,216,359
3450867	234,234,230,319
3450877	NA
3450887	252
3450897	432
3450907	269,315,448
3450917	235,329,362,330,372,258
3450927	318,235,296
3450937	353,433,281
3450947	218,316
3450957	321
3450967	273,312,332
3450977	328,541,287,342,302,275,405
3450987	261,288,238
3450997	265,221
3451007	221,232,258,336
3451017	468,284,419,357,275,302
3451027	241,344,239,308,353,382,227,341
3451037	297,376
3451047	298,254,351,225,269
3451057	268,285,302,222
3451067	341
3451077	282
3451087	283,341
3451097	212,284,196
3451107	407,402,447,362,327
3451117	292
3451127	301,250
3451137	257,344
3451147	297,410,418,254
3451157	309
3451167	390,351,330,285,314
3451177	238
3451187	236,358,316,256
3451197	321,258,213
3451207	198,370
3451217	260,209
3451227	300,308,383
3451237	396,531
3451247	487,319
3451257	374,241
3451267	332,195
3451277	341,267
