1022087	283,296,343,335
1022097	194,230,372
1022107	305
1022117	
1022127	258,317,258,338,384,302
1022137	347
1022147	363,298,387,417
1022157	
1022167	231
1022177	253,304,271,356
1022187	179
1022197	315
1022207	378
1022217	270,306,248,326
1022227	357,358
1022237	246,235,299,194
1022247	328,219
1022257	370,328,325
1022267	485,321,297
1022277	310,271,362
1022287	
1022297	252,273,276,288
1022307	356,326
1022317	269,267
1022327	
1022337	248,246,329
1022347	273,318,193,290
1022357	
1022367	357,367,287
1022377	207,423
1022387	200,233,341
1022397	267,263,237,306,321
1022407	233
1022417	371,242
1022427	219,359,316,231
1022437	279,205
1022447	387
1022457	356
1022467	277,361,210
1022477	292,182,236,321
1022487	283,433,454,271
1022497	280,222
1022507	288,491,211,235,262
1022517	317,368,315
1022527	193
1022537	397,256,108,348,254
1022547	354,343,299,193
1022557	275
1022567	
1022577	
1022587	281,273,323,444,304,494,431
1022597	179,265,274,386,258
1022607	185,369,281,457,289,334
1022617	205,347,329,335
1022627	222,300,409
1022637	265
1022647	334,320,229,473
1022657	233,367,294,368
1022667	376,226
1022677	377,272,383
1022687	267,272,309
1022697	457,347,264
1022707	250,254
1022717	320,356,301,279
1022727	247,199,378
1022737	309,415,443,296,261
1022747	
1022757	243
1022767	300,356
1022777	377,311,216,248
1022787	279
1022797	199,199,323,377
1022807	282,437,216,222,356
1022817	263,342
1022827	351,389
1022837	238,268,300,260
1022847	227,336
1022857	364
1022867	241,277,392
1022877	224,297,406,336,370
1022887	512
1022897	258,283,285
1022907	403,390,306
1022917	326
1022927	308,341,244
1022937	370,157,374,380,269
1022947	363,305,302
1022957	420,309,363
1022967	275,307,236
1022977	
1022987	369,315,255,230,276,301,197,291
1022997	256,338
1023007	
1023017	381
1023027	335
1023037	228,249,282,363,268
1023047	399,340,268,306
1023057	255,386
1023067	321,319
1023077	307,358,266,136,297
