13827811	432,325
13827821	383,283,377
13827831	274
13827841	409,243,355,272
13827851	180,212,373,358
13827861	284
13827871	225,180
13827881	291,353,354,349
13827891	281
13827901	388,279
13827911	303,336
13827921	390,422,214
13827931	210,382
13827941	
13827951	
13827961	391,344
13827971	342,308,206,355,481
13827981	319,308,471
13827991	85,442
13828001	188,382,366,271,295,303
13828011	
13828021	419
13828031	184
13828041	225,339,316,355
13828051	244,233,257,292,326
13828061	343,245
13828071	239,319,236
13828081	159
13828091	401,270
13828101	280,382,207,333,203,273
13828111	242,362
13828121	226
13828131	299,351,342
13828141	298,378
13828151	309,277,381,279
13828161	300
13828171	315,289,285
13828181	294,287,297
13828191	343
13828201	340,271,329
13828211	282
13828221	
13828231	385,282
13828241	301,246,312,291
13828251	359,233,272,243,293
13828261	271,384
13828271	301
13828281	310,244,249,122,226
13828291	
13828301	
13828311	360,430,388,254,127
13828321	239,263
13828331	264,268,307,390,298,352,378,241,355,406,138
13828341	340,373,276,205,270,323
13828351	271
13828361	403
13828371	217,257,397,249
13828381	274,302,213,466
13828391	251,314,311
13828401	
13828411	355
13828421	347,279,302
13828431	310,257
13828441	268,301,313
13828451	392
13828461	
13828471	455,333,376,428,426
13828481	200,409,264,331,419
13828491	378,290,425,335,405
13828501	240,278,237,384
13828511	264,290,348
13828521	342,353,214,362,364
13828531	318
13828541	455
13828551	245,467
13828561	328,384,363
13828571	
13828581	
13828591	
13828601	292,289,403
13828611	280
13828621	309,341
13828631	398,339,382
13828641	355,310
13828651	324,382
13828661	320,194,320,334
13828671	
13828681	308,348,323,456
13828691	262,222
13828701	372,406,286
13828711	337,296
13828721	326,179,343
13828731	337,459,359
13828741	265
13828751	328,328,663
13828761	384,345,333,307
13828771	124
13828781	229,315
13828791	267
13828801	
