607735	317,350
607745	376,377
607755	321,377,241,314,294,325,277,262,341
607765	277,351
607775	372
607785	189,170
607795	243,263
607805	335,378
607815	311,290,326,383
607825	295,214
607835	261,307
607845	275
607855	369
607865	NA
607875	215
607885	NA
607895	352
607905	NA
607915	198
607925	509,164
607935	NA
607945	203
607955	NA
607965	447
607975	554
607985	NA
607995	NA
608005	558
608015	NA
608025	NA
608035	231,79
608045	502,279,308
608055	176
608065	NA
608075	329
608085	269
608095	330
608105	NA
608115	NA
608125	NA
608135	NA
608145	NA
608155	NA
608165	NA
608175	NA
608185	NA
608195	NA
608205	NA
608215	NA
608225	NA
608235	NA
608245	NA
608255	NA
608265	57,214,159,68
608275	159
608285	58,295
608295	NA
608305	NA
608315	NA
608325	NA
608335	NA
608345	NA
608355	NA
608365	NA
608375	NA
608385	NA
608395	NA
608405	NA
608415	NA
608425	NA
608435	NA
608445	NA
608455	NA
608465	NA
608475	NA
608485	NA
608495	NA
608505	NA
608515	67
608525	99
608535	NA
608545	NA
608555	NA
608565	415
608575	NA
608585	NA
608595	NA
608605	NA
608615	NA
608625	NA
608635	NA
608645	NA
608655	NA
608665	351,337
608675	380,251
608685	275
608695	356,247,177,342
608705	146,142,193,349
608715	298
608725	274,271
