69451532	317,266
69451542	330,350,333
69451552	366,201,377
69451562	241
69451572	374,304
69451582	467,323,263,242
69451592	231,252,316,314,382,428
69451602	313,230,351,223
69451612	305
69451622	248
69451632	328,318,241,395
69451642	369
69451652	253,617
69451662	NA
69451672	315,256,264,406,380
69451682	279,368,424,291,331
69451692	448
69451702	262
69451712	292,331
69451722	419,275
69451732	328,355
69451742	278
69451752	234,184,289,492
69451762	NA
69451772	348
69451782	273,412,340
69451792	324,305
69451802	269,230,319,299,384,332
69451812	362
69451822	359
69451832	305,470,357
69451842	465,319,358
69451852	250,333
69451862	416
69451872	326,350,319,285
69451882	300,378
69451892	325
69451902	296,387,266,314,308
69451912	333,245,350
69451922	264,295,333
69451932	329,371,223
69451942	380
69451952	NA
69451962	360
69451972	472,310,328
69451982	277,403
69451992	432,367,267,379
69452002	252,394,477,299,269
69452012	344,469,342,157,332,450,117
69452022	351
69452032	314,187
69452042	386,351
69452052	323
69452062	366,356
69452072	362,296,299,327,329,379
69452082	239,306
69452092	290
69452102	NA
69452112	339,402,250,241
69452122	310,256,386
69452132	250,263,376
69452142	NA
69452152	NA
69452162	281,258,484
69452172	237,357,345,277
69452182	296,465
69452192	361,368,451,195,253
69452202	462,359
69452212	319,306
69452222	269
69452232	296,289,326
69452242	90,423
69452252	324
69452262	378,323,274,296,403
69452272	364,300,370,371
69452282	301,283,217,249,405
69452292	378,262
69452302	223
69452312	254,241,312
69452322	406,392,424,510,349,349
69452332	260,301
69452342	346,323,279,363
69452352	326,425,334
69452362	326,304
69452372	NA
69452382	304,374
69452392	325,299,325,427
69452402	258,219
69452412	330,107,319
69452422	156,284,335,422
69452432	243,345,437,296,295
69452442	234,228,297
69452452	442,179,237,449
69452462	334,359,474
69452472	274,212,266,272,355
69452482	304,255
69452492	282,346,437
69452502	387,198,256
69452512	345,290,343,228,380
69452522	391,281
