4632001	89,242,289
4632022	352,241,321,315
4632043	186,310,413,278
4632064	180,304,344,481,306
4632085	495,339,354
4632106	344,284,400,436
4632127	279,422,412
4632148	220,290
4632169	296,350,313
4632190	244
4632211	351,318,297,230,290
4632232	441,292,123,350,380
4632253	165,362,319,429,285,412
4632274	207,364,370,338,421
4632295	289
4632316	331,299,290,317
4632337	381,300,412,451,241,282,344,322,355,192
4632358	127,338,350,355,331,355,432
4632379	268,327,339,290,272,156
4632400	371,265,131
4632421	250,325,330,301
4632442	243,226,290,294
4632463	373,241,248
4632484	286,196,247,225
4632505	326,195,281
4632526	218,550
4632547	164,596,209
4632568	661
4632589	207,470,94,595,85,465
4632610	599,579,632
4632631	631,450,612,27
4632652	NA
4632673	472,143,392
4632694	110,537,455,132,350,379
4632715	400,365,336,361
4632736	518,530,494,321
4632757	NA
4632778	NA
4632799	NA
4632820	NA
4632841	NA
4632862	NA
4632883	NA
4632904	NA
4632925	NA
4632946	380,397
4632967	353,370,327,336
4632988	324,494,247,422,364
4633009	365,393,106,328,331,420,335
4633030	302,310,398,371,383,393
4633051	297,377,387,322,340
4633072	275,357
4633093	268,322,320
4633114	127,110,73
4633135	308,28,-58,411,241
4633156	347,308,378,3,357
4633177	394,408,349,290
4633198	334,348,313,356
4633219	381,326,363
4633240	352,372,59,351,330
4633261	271
4633282	425,394,449
4633303	330,436,343
4633324	177,427,327,405,283,376,498,369
4633345	134,374,394,312
4633366	438,391,182,273,340
4633387	410,222,341,351,346,320,322
4633408	231,376,267,481,316,331,286,304
4633429	321,289,224,386
4633450	224,314,347
4633471	309,269,330,244
4633492	240,244,280,329,422,304
4633513	405,143,303,263,263,328
4633534	250,226,362,211,356
4633555	338,372
4633576	311,241,247
4633597	288,311,331,416,378,399
4633618	143,243,340,413
4633639	171,288,330
4633660	284,426,228,375,324,362
4633681	334,362,423,279
4633702	177,386,298,425,393,329,343,280
4633723	308,399,322,255,385
4633744	306,303,255,279,310,400
4633765	196,331,271,475
4633786	416,328,153,309,180
4633807	424,298,313
4633828	228,363
4633849	297
4633870	95
4633891	322,409,221,320,335
4633912	354,167
4633933	422,116,324,348,263,318,357,321
4633954	317,348,346
4633975	321,270,365
4633996	298,278,221,351,297,404
4634017	341,299
4634038	274,277
4634059	330,318,414,431,432,258,349
4634080	301,321,263,307
4634101	332,148,211
