1585449	281
1585459	355,291,321,332,269
1585469	344,297,298
1585479	163,261,268,319
1585489	311,346,335,295,326,320
1585499	233,264
1585509	252,358,291
1585519	238
1585529	314
1585539	243
1585549	
1585559	
1585569	376,362,227
1585579	
1585589	332
1585599	206
1585609	364
1585619	266
1585629	326,213,292
1585639	310,253,420,232
1585649	270,297,281
1585659	287,160
1585669	212
1585679	
1585689	
1585699	252
1585709	263
1585719	228,255
1585729	249,166
1585739	364,288
1585749	266
1585759	166
1585769	204,203,271,234,258
1585779	
1585789	182,374
1585799	177,389
1585809	310,323
1585819	
1585829	
1585839	
1585849	315
1585859	348
1585869	332,358
1585879	
1585889	358,272
1585899	203
1585909	277,281,200
1585919	249,259
1585929	
1585939	
1585949	374,274,311,333,413
1585959	310,316,325,359,279,240,374
1585969	238,346,351,374,218,299,511,377
1585979	194,254,331,351,295,179,329,392
1585989	296,360,313,287,399
1585999	462,328,458
1586009	474,296,295,301
1586019	321,316
1586029	290,356
1586039	395,306
1586049	332
1586059	262
1586069	203,291,288
1586079	254
1586089	
1586099	355,272
1586109	342,314,407
1586119	266,226,350
1586129	190,407,240
1586139	344,385
1586149	165,267
1586159	230
1586169	479,294,353,193,328
1586179	304,278
1586189	335,183,271
1586199	241,351,291,260,400
1586209	
1586219	369,228,242
1586229	197,401
1586239	364,348,210,345
1586249	274,381
1586259	368,220,142,297
1586269	255,330,94,298
1586279	327,334
1586289	383
1586299	336,187
1586309	338,139
1586319	274,161
1586329	306,369
1586339	312,277
1586349	270,261,359,413
1586359	248,224,358
1586369	230
1586379	
1586389	398,384
1586399	400,299,404,374
1586409	
1586419	330,219
1586429	304,343
1586439	
