3450287	335,301,397,301,255
3450297	151,200,274,373
3450307	452,341,303,261
3450317	272,414,328,327,350,262,362
3450327	352,385
3450337	302,293,278,341
3450347	369
3450357	360,205,252,304
3450367	337,404
3450377	244
3450387	283,263
3450397	398,347
3450407	417,272,339,308,319
3450417	291,372,322,272
3450427	NA
3450437	346
3450447	314,311
3450457	371
3450467	301
3450477	227,311,441,310
3450487	268,233,225
3450497	243,283,385
3450507	354,325,246
3450517	313,306
3450527	297,277
3450537	293,231,397,272
3450547	287
3450557	400
3450567	NA
3450577	433,389
3450587	NA
3450597	255
3450607	265,224,270,208
3450617	258
3450627	242
3450637	310,320
3450647	333,453,321
3450657	337,247,278
3450667	399,326,275
3450677	368,374,315
3450687	473,277,344,385,348
3450697	315,394
3450707	269,290
3450717	293,347,368,307
3450727	209
3450737	378,249
3450747	375,295,230,230
3450757	262
3450767	291,264,349
3450777	274,221
3450787	427,251,267
3450797	125
3450807	326,317,229
3450817	202,211
3450827	NA
3450837	285,335
3450847	323,350,265
3450857	274,171
3450867	334,312,346,315,419
3450877	254,280
3450887	434,339,306,304,323
3450897	398,329,342,301,311
3450907	294,306,261
3450917	NA
3450927	299,313,290
3450937	244
3450947	364,307
3450957	244,290,398
3450967	395,340
3450977	257,210
3450987	386,198,260,246,417,273
3450997	211,312,234,249,253
3451007	365,188,356,352,314,301,393,207
3451017	335,356,273
3451027	374,278
3451037	227,296
3451047	379
3451057	333,348,324
3451067	282,132
3451077	313
3451087	321,258,341,313
3451097	293
3451107	NA
3451117	367,335,387,464
3451127	370,344
3451137	380,272,139,231
3451147	331,211,291
3451157	316,417
3451167	380,228,264
3451177	256
3451187	362,314,268,374
3451197	337,345
3451207	204,221
3451217	223
3451227	465,281,238,244,283
3451237	264,352,445
3451247	326,343
3451257	246,289,293
3451267	233,348,271,257,343,366
3451277	317,368,357,310
