3450287	NA
3450297	328,308
3450307	385,374,394,231,368,333
3450317	337,320
3450327	310,321
3450337	270,265,326,348
3450347	344,255,368
3450357	378,427
3450367	258,315,375,347
3450377	NA
3450387	185,224,278,242,315
3450397	275,208
3450407	277
3450417	307,247,290,293,349,434
3450427	NA
3450437	269
3450447	NA
3450457	NA
3450467	NA
3450477	NA
3450487	NA
3450497	350
3450507	NA
3450517	230,230,323,346
3450527	334
3450537	251
3450547	339,285
3450557	315,312,342,398,221
3450567	323,329
3450577	417,364,229,274,306
3450587	395,265,304,311
3450597	386,301,306,280
3450607	211,294
3450617	313,202,393
3450627	299,254,340
3450637	307,290,365
3450647	356,261,352
3450657	464,374,356
3450667	290,379
3450677	125,335
3450687	312,244,171
3450697	314
3450707	301,244,348
3450717	273,333
3450727	257,260,387
3450737	324,246,417
3450747	296,367,341,253,273,249
3450757	278,380,211,370,465,313
3450767	321,234,210
3450777	313,335,282
3450787	344,380,198
3450797	445
3450807	207,293,227
3450817	188,331,374,362
3450827	258
3450837	316
3450847	436
3450857	345,291,337
3450867	272,314
3450877	352
3450887	NA
3450897	NA
3450907	366,264,343,231
3450917	348
3450927	368,357,268,256,326,343,437
3450937	211,132,228
3450947	281,353,283
3450957	317
3450967	204,293,343,264,289,310
3450977	310
3450987	221,238,244,223
3450997	367,328,271,489,365,303,139
3451007	359,246,257
3451017	318,300,326
3451027	355,329,317,361,409,286,257,233
3451037	330,293
3451047	276,286
3451057	NA
3451067	363,380,352
3451077	302
3451087	379,215,315,315
3451097	287
3451107	218,220,261
3451117	277,226
3451127	313,319
3451137	249,280
3451147	228
3451157	231,404
3451167	210,322,311
3451177	237,351
3451187	189,474,347,393
3451197	330
3451207	266
3451217	272
3451227	347,321,301
3451237	229
3451247	314,398,347,261
3451257	NA
3451267	356,446,279,265
3451277	484,327
