885724	366,310,285,278,280,291
885734	287,318,268,327
885744	354,343
885754	322,306,393
885764	332,137,315
885774	332
885784	374,299,298,255
885794	341,293,312,298
885804	407,375,262
885814	NA
885824	388,400,383,318
885834	221,305
885844	201,246,243
885854	358,380,348,249,338
885864	333,456,333
885874	311,311,320,340,357
885884	234,335,428,326,323,325
885894	289,224,297,351
885904	308,422,326,311,276,283
885914	286,288,334
885924	252,313,319,352,429,302,240
885934	308,249,306
885944	269,304,297,412,404,345
885954	309,383,386,250,214,352
885964	174,372,427,286
885974	289
885984	NA
885994	312,365,355
886004	348,396,246
886014	439,269,219,317,220
886024	234,377,419
886034	297,230,372
886044	399,347,333,325
886054	328
886064	336,304,361,525
886074	284
886084	NA
886094	433,356
886104	270,310
886114	256,291
886124	246
886134	319,295
886144	256,334
886154	305,351,369,269
886164	320
886174	322,255
886184	399
886194	297,289
886204	NA
886214	341,383,425,277,301,353
886224	323,471
886234	219,240,304,280,325
886244	290,319,372,281,346
886254	314,332,309,297,304,402,325,363,343,177,372
886264	NA
886274	NA
886284	NA
886294	NA
886304	NA
886314	233
886324	271,224,303,206,345,313,329,402,329,238
886334	297
886344	302,291,326
886354	268,355
886364	148
886374	254,221
886384	NA
886394	245,280
886404	380
886414	278,275,304
886424	319
886434	318,217,218
886444	334,285,223,350
886454	378
886464	304,426,270,246,246
886474	190,339,400,258
886484	325,302
886494	418
886504	224
886514	298
886524	NA
886534	311,235
886544	274
886554	424,332
886564	NA
886574	549,353,353
886584	314
886594	NA
886604	NA
886614	361
886624	367,405,284
886634	343
886644	389,405
886654	333,436
886664	526,338,373
886674	309,379,203
886684	305
886694	326,254,181
886704	196,213,317,249
886714	307,429
