3450287	NA
3450297	NA
3450307	205,271,392,306,300
3450317	256,262,242
3450327	258,311,247
3450337	NA
3450347	203,379,203,211,231,333
3450357	212,196,193,369,218
3450367	NA
3450377	204,187,197,266
3450387	188,183
3450397	186,166,155
3450407	151,248,371,144,140
3450417	299,156,129
3450427	286
3450437	NA
3450447	266
3450457	212,183,216
3450467	199,269
3450477	261,257,190,229,249
3450487	NA
3450497	NA
3450507	NA
3450517	NA
3450527	350
3450537	265,267,265
3450547	258,323,208,415
3450557	NA
3450567	255,348,415,233
3450577	317,232,284,289,320
3450587	144,218
3450597	312,294,322,316
3450607	300,337,295
3450617	337,273,268,554,418
3450627	331,268,170
3450637	262,254
3450647	425,255,369,392,377,225,314
3450657	286,295,323,346,320
3450667	457,274
3450677	334,361,321,403
3450687	211,267,247,305
3450697	230,260,353,304,328,202
3450707	311
3450717	315
3450727	NA
3450737	233
3450747	241,191
3450757	242,248,325
3450767	289
3450777	272,247,278,333,271,308,237,375,215
3450787	294,139,197
3450797	156,300,389,288,221,285
3450807	359,244,335,390
3450817	309,260,378,268
3450827	327
3450837	319,266
3450847	366,337
3450857	441,296,74,313,396
3450867	227,322
3450877	396,259,478
3450887	426
3450897	267,305
3450907	293,253,278
3450917	274,336
3450927	NA
3450937	175,304,353,400,264,340
3450947	355,347,283,233,340
3450957	279,271,357
3450967	274,311
3450977	334,309,353,450,310
3450987	349,302,402
3450997	283,356,355
3451007	355,356,301,272,313
3451017	248,381,395,326
3451027	137,303
3451037	383,247,336
3451047	259,262
3451057	358,357
3451067	350,392,306,320
3451077	325,354
3451087	192,313
3451097	228
3451107	259,347
3451117	239,315
3451127	NA
3451137	271
3451147	365,395,271,363
3451157	413,398,291
3451167	419,294,559
3451177	352,408,228,314,355,377
3451187	NA
3451197	313,307,381
3451207	311,331,311,278,377
3451217	274,275
3451227	263,169
3451237	348,438
3451247	265,266,353
3451257	268,303
3451267	438
3451277	NA
