3450287	319,245
3450297	293,401
3450307	269
3450317	422,342,360,321
3450327	NA
3450337	350,486
3450347	343,364,365,339
3450357	378,276
3450367	306,395,331,332
3450377	402,331
3450387	307,264
3450397	359
3450407	402,240
3450417	317,408,297,377,254,160
3450427	450
3450437	274,363,254,242
3450447	265,247
3450457	378,379,342,269,232,311
3450467	241,220
3450477	373
3450487	NA
3450497	240,289
3450507	339,328,406,334,344
3450517	305,449
3450527	328,202,337,313,339
3450537	385,311
3450547	NA
3450557	378
3450567	NA
3450577	NA
3450587	181
3450597	252
3450607	NA
3450617	NA
3450627	254,378
3450637	284,276
3450647	242,192,190,337
3450657	376,203
3450667	304,188,262
3450677	196,246,333,363,216
3450687	237,365
3450697	224,214,390,244,268,291,386,223
3450707	NA
3450717	260
3450727	357
3450737	259,209,249
3450747	NA
3450757	387,285,277,355,282,328,347
3450767	243
3450777	324,312,295
3450787	304,471,186,340
3450797	333,335,171,354
3450807	353
3450817	304,338
3450827	315
3450837	317,321,317
3450847	350,230,303
3450857	349
3450867	317,365,229
3450877	253,327,310
3450887	244,342,381
3450897	340,500,385,346
3450907	350,393,418
3450917	307,229,269,390,353,406
3450927	365,270,301
3450937	304,393,318
3450947	NA
3450957	268,186
3450967	554,175
3450977	306,195,358,348
3450987	350
3450997	146,324,313,355
3451007	NA
3451017	128,213,370,291,364,439
3451027	285,387,482,316,366
3451037	380,348
3451047	397,271,240
3451057	NA
3451067	403,343,433
3451077	312,362,355
3451087	223,451
3451097	336
3451107	454,291,349,371
3451117	275
3451127	253,325
3451137	334,359,352,306
3451147	350,241
3451157	425,313,323
3451167	273
3451177	348,248
3451187	406,299
3451197	205,411
3451207	186,259,360
3451217	301
3451227	253,382,351
3451237	368,439
3451247	226,306,247,325
3451257	433
3451267	358
3451277	360,347,395,334
