3450287	294,337
3450297	276
3450307	269,267,318
3450317	471,337,386,363
3450327	202,235,365
3450337	250,239,240
3450347	390,252,333,232,202
3450357	202,284,304,219
3450367	276,387,205,254
3450377	357,187
3450387	NA
3450397	500
3450407	242,355,181,262,291,161
3450417	347,554,149
3450427	246,268
3450437	328,149
3450447	354
3450457	244,192,203,190,260
3450467	224
3450477	259,196,223
3450487	NA
3450497	NA
3450507	381,385
3450517	393
3450527	390,209
3450537	393
3450547	317,482,303,342,346,327
3450557	340,350
3450567	365,353,310
3450577	NA
3450587	439
3450597	186
3450607	307
3450617	230,358
3450627	253,318,171,301,348,304
3450637	433,350,451,387,229
3450647	244,355,370,269,454,397
3450657	380,364,270,403
3450667	366,306
3450677	324
3450687	229,268,313
3450697	348
3450707	NA
3450717	362,316,343
3450727	355,291,425
3450737	285,371
3450747	NA
3450757	336,312,349
3450767	186
3450777	271,195,359,406
3450787	352,411
3450797	350,175,439
3450807	213,325,334,240
3450817	291
3450827	433,348
3450837	306,275,323
3450847	382,146,313,360
3450857	451
3450867	223,368,253
3450877	351
3450887	395,128,299,273
3450897	393,399,241
3450907	358
3450917	301,360,418
3450927	325,398,347,248
3450937	385,386,366
3450947	306,334,343,259
3450957	360,340
3450967	331,253,349
3450977	348
3450987	364,395,438,580,205
3450997	322,416,247
3451007	351,306,305,359,340,352
3451017	353,226,263,284
3451027	186,312,307,340,397,294,397,304
3451037	NA
3451047	301
3451057	361,382
3451067	252,272,281
3451077	280,317,318
3451087	418
3451097	501
3451107	214
3451117	450
3451127	237
3451137	242
3451147	403,283,315,253
3451157	223,257
3451167	380,330,406
3451177	396,470,409
3451187	NA
3451197	321,335,296
3451207	128,378,307
3451217	392
3451227	318
3451237	332
3451247	709,269,312
3451257	304,325,265,369
3451267	368,374,325
3451277	241,411,381
