3450287	260,262
3450297	255,113
3450307	NA
3450317	260,302,298,193,333
3450327	231
3450337	294,231,358
3450347	225
3450357	204,200
3450367	252
3450377	276
3450387	171
3450397	183,313,206
3450407	244,151
3450417	NA
3450427	160,151
3450437	212,180
3450447	213
3450457	215
3450467	257,187,205,193
3450477	214,208
3450487	358
3450497	NA
3450507	NA
3450517	253
3450527	NA
3450537	439,341
3450547	351,359
3450557	270,350
3450567	323,483,281
3450577	172,214,430
3450587	258,171,431
3450597	251,331
3450607	357,294,341,277
3450617	237,189,315,291,309
3450627	389,286
3450637	NA
3450647	414,333,272,282,299
3450657	231
3450667	242,242,183,170,309
3450677	359,222,313,254,181,348
3450687	225
3450697	255,302
3450707	328
3450717	230
3450727	323,363
3450737	310
3450747	274,345,441,302
3450757	317,324,229
3450767	NA
3450777	316
3450787	267,468,334,295
3450797	264,269,365
3450807	291,305,319
3450817	240,214,283
3450827	NA
3450837	400
3450847	431
3450857	820,279,390
3450867	255
3450877	431,280
3450887	296,341
3450897	418,282
3450907	254
3450917	183,382,202,342
3450927	322
3450937	325
3450947	337,298
3450957	343
3450967	370,131,296,410
3450977	323,338
3450987	337,225,303,362
3450997	209,375,275,201,340
3451007	407,313,292,327
3451017	228,288,291,327
3451027	294,268,418,356
3451037	290,328
3451047	330,330
3451057	271,310,296
3451067	309
3451077	215
3451087	360
3451097	259,307,295
3451107	256,267
3451117	428,232,355
3451127	NA
3451137	366,360
3451147	475
3451157	324,354
3451167	305,221,328,363
3451177	375,354
3451187	343,498
3451197	NA
3451207	NA
3451217	341
3451227	NA
3451237	493,264,519,347
3451247	323,405,462,372,412
3451257	283,292,248,444,327
3451267	313,371,373
3451277	345,283,322,399,305
