4632001	240,338,299
4632022	384,294,210,338,306,395,365,290
4632043	328,265,357,340
4632064	168,208,332,221,360,337,375
4632085	234,214,378,378
4632106	134,334,164,341,256
4632127	262,362,188
4632148	199,281
4632169	361,260,278
4632190	367,426,343
4632211	344,406,360,306
4632232	312,334,396,278,320,245,270
4632253	373,437,413,344,314,335,233
4632274	243
4632295	257,494,301,350,424,201,456,320
4632316	309,373,348,239,377,384,310
4632337	330,362,326,333,258
4632358	383,298,280
4632379	104,268,238,247,315,222,238
4632400	414,437,216,158,264,286
4632421	384,239
4632442	365,358,209,295
4632463	230,321,347,358,332,221,348,240,226,339
4632484	235,302,173,199
4632505	278
4632526	239,156,305,209
4632547	177,190,90,217
4632568	110,678
4632589	496,84,608,614,101
4632610	588,469,117
4632631	NA
4632652	141
4632673	129,570
4632694	455,413
4632715	323,496,360
4632736	346
4632757	407
4632778	NA
4632799	NA
4632820	NA
4632841	NA
4632862	NA
4632883	NA
4632904	270
4632925	319
4632946	357,266,369,386,407
4632967	352,360,440,296
4632988	244,397,260,290,271,191,249
4633009	354,198,290,325,337,180,249
4633030	343,370,616,341,351,291
4633051	349,356,291,239
4633072	427
4633093	NA
4633114	-24,365
4633135	62,316,285,342,186,-69
4633156	405,36,332,306,327,-34
4633177	309,271,168,307,212
4633198	156,330,322,399,333,458,364
4633219	329,318,421,201,478
4633240	398,440,85,421
4633261	262,274,270
4633282	405,286,305,269,312,383
4633303	459,377,250,409,330,319,467
4633324	305,261,281,224,300,301,279,291
4633345	354,463,539,390
4633366	395,327
4633387	293,244,354,371,496,257,388
4633408	339,310,363,343,328
4633429	416,189
4633450	158,335,205,297,262,306,403,285
4633471	303,283,337,385,367,382,356,435
4633492	242,353,279,273,274,344,248,325,238
4633513	193,342,274,269
4633534	522,392,297,332,358,348,417,251,257,310
4633555	292,299,402,417,283
4633576	205,300,285,341,388
4633597	198,289,327,381,480,431,308,326,285
4633618	364,449,266,308,371,408,290,411
4633639	295,304
4633660	312,414,332,212,282,349,303
4633681	297,224,290
4633702	268,314,339,410,264,321
4633723	248,256,243,397,265,410,291
4633744	301,310,284,295,387,271
4633765	286,406,264,379,261,318
4633786	NA
4633807	277,0,386,291
4633828	347,309,376,339,331,323,328,340,215
4633849	406,277,397,327,294,285,296
4633870	116,283,327,344,321
4633891	317,284,285,294
4633912	268,366
4633933	385,351,312,252,297
4633954	299,297,262,343
4633975	186,328,307,226,501,282
4633996	308,303
4634017	188,335,394,350,321,255,347,311,304
4634038	223,268,294,290,323,267
4634059	266,257,319,407,251,325
4634080	323,307,270,188,228,265,310,278
4634101	239,400
